id,class
58817,17
58818,15
58819,13
58820,3
58821,8
58822,8
58823,15
58824,10
58825,13
58826,10
58827,6
58828,12
58829,3
58830,6
58831,3
58832,3
58833,8
58834,6
58835,10
58836,4
58837,10
58838,14
58839,14
58840,3
58841,1
58842,10
58843,4
58844,8
58845,10
58846,10
58847,13
58848,19
58849,14
58850,9
58851,8
58852,7
58853,10
58854,6
58855,19
58856,1
58857,14
58858,16
58859,19
58860,4
58861,9
58862,4
58863,1
58864,8
58865,14
58866,4
58867,3
58868,9
58869,16
58870,16
58871,18
58872,10
58873,13
58874,4
58875,18
58876,5
58877,15
58878,8
58879,17
58880,18
58881,4
58882,6
58883,9
58884,13
58885,14
58886,6
58887,5
58888,2
58889,12
58890,10
58891,13
58892,8
58893,7
58894,8
58895,18
58896,13
58897,7
58898,18
58899,6
58900,7
58901,18
58902,19
58903,19
58904,12
58905,4
58906,11
58907,18
58908,12
58909,4
58910,2
58911,9
58912,19
58913,15
58914,15
58915,13
58916,5
58917,11
58918,19
58919,13
58920,9
58921,15
58922,14
58923,3
58924,5
58925,17
58926,7
58927,13
58928,13
58929,1
58930,9
58931,9
58932,13
58933,2
58934,13
58935,6
58936,4
58937,15
58938,5
58939,3
58940,3
58941,14
58942,9
58943,12
58944,9
58945,5
58946,5
58947,8
58948,15
58949,9
58950,5
58951,8
58952,3
58953,10
58954,14
58955,9
58956,15
58957,9
58958,8
58959,9
58960,19
58961,18
58962,18
58963,10
58964,12
58965,15
58966,18
58967,3
58968,19
58969,12
58970,6
58971,1
58972,11
58973,14
58974,3
58975,14
58976,9
58977,2
58978,18
58979,5
58980,8
58981,18
58982,15
58983,19
58984,10
58985,13
58986,9
58987,12
58988,18
58989,10
58990,17
58991,18
58992,9
58993,6
58994,3
58995,13
58996,3
58997,5
58998,15
58999,2
59000,3
59001,15
59002,19
59003,18
59004,6
59005,19
59006,13
59007,18
59008,9
59009,13
59010,18
59011,10
59012,1
59013,9
59014,2
59015,16
59016,13
59017,8
59018,9
59019,6
59020,6
59021,9
59022,16
59023,14
59024,2
59025,6
59026,9
59027,14
59028,18
59029,18
59030,8
59031,15
59032,13
59033,18
59034,10
59035,12
59036,17
59037,3
59038,16
59039,3
59040,13
59041,16
59042,14
59043,18
59044,2
59045,14
59046,19
59047,13
59048,15
59049,6
59050,8
59051,9
59052,18
59053,18
59054,3
59055,6
59056,13
59057,13
59058,8
59059,1
59060,10
59061,17
59062,12
59063,11
59064,18
59065,9
59066,10
59067,6
59068,18
59069,8
59070,8
59071,9
59072,13
59073,8
59074,6
59075,13
59076,6
59077,16
59078,17
59079,3
59080,3
59081,15
59082,7
59083,15
59084,7
59085,17
59086,15
59087,9
59088,8
59089,6
59090,6
59091,18
59092,6
59093,7
59094,16
59095,9
59096,14
59097,3
59098,3
59099,1
59100,12
59101,8
59102,1
59103,13
59104,3
59105,13
59106,14
59107,14
59108,14
59109,3
59110,8
59111,12
59112,18
59113,16
59114,17
59115,1
59116,8
59117,8
59118,15
59119,13
59120,14
59121,13
59122,10
59123,14
59124,10
59125,12
59126,1
59127,10
59128,10
59129,6
59130,5
59131,13
59132,8
59133,18
59134,14
59135,10
59136,3
59137,6
59138,5
59139,7
59140,2
59141,3
59142,18
59143,1
59144,8
59145,14
59146,9
59147,11
59148,2
59149,1
59150,3
59151,12
59152,3
59153,18
59154,15
59155,6
59156,12
59157,8
59158,6
59159,10
59160,19
59161,18
59162,12
59163,3
59164,9
59165,13
59166,13
59167,13
59168,8
59169,3
59170,10
59171,13
59172,13
59173,10
59174,10
59175,9
59176,10
59177,5
59178,3
59179,5
59180,14
59181,10
59182,4
59183,6
59184,3
59185,18
59186,18
59187,2
59188,17
59189,13
59190,10
59191,10
59192,15
59193,9
59194,3
59195,16
59196,12
59197,3
59198,15
59199,6
59200,15
59201,15
59202,17
59203,2
59204,17
59205,6
59206,11
59207,17
59208,11
59209,9
59210,18
59211,8
59212,13
59213,15
59214,12
59215,6
59216,13
59217,16
59218,4
59219,18
59220,15
59221,8
59222,10
59223,2
59224,8
59225,5
59226,6
59227,14
59228,12
59229,18
59230,15
59231,8
59232,15
59233,17
59234,4
59235,8
59236,6
59237,2
59238,8
59239,13
59240,15
59241,8
59242,14
59243,3
59244,12
59245,1
59246,17
59247,14
59248,3
59249,1
59250,3
59251,8
59252,14
59253,12
59254,3
59255,6
59256,15
59257,3
59258,5
59259,9
59260,8
59261,18
59262,1
59263,6
59264,6
59265,12
59266,15
59267,7
59268,15
59269,3
59270,18
59271,15
59272,17
59273,6
59274,14
59275,19
59276,8
59277,13
59278,2
59279,14
59280,18
59281,7
59282,19
59283,6
59284,9
59285,18
59286,9
59287,14
59288,13
59289,10
59290,8
59291,6
59292,7
59293,15
59294,9
59295,8
59296,12
59297,18
59298,8
59299,13
59300,3
59301,6
59302,13
59303,8
59304,8
59305,9
59306,14
59307,4
59308,10
59309,10
59310,18
59311,4
59312,15
59313,13
59314,18
59315,9
59316,4
59317,19
59318,3
59319,9
59320,4
59321,7
59322,13
59323,11
59324,8
59325,9
59326,8
59327,14
59328,10
59329,12
59330,9
59331,15
59332,13
59333,15
59334,14
59335,12
59336,8
59337,4
59338,6
59339,18
59340,17
59341,14
59342,8
59343,14
59344,1
59345,16
59346,1
59347,9
59348,3
59349,6
59350,3
59351,8
59352,8
59353,13
59354,15
59355,16
59356,6
59357,15
59358,6
59359,17
59360,18
59361,5
59362,13
59363,9
59364,16
59365,9
59366,8
59367,5
59368,13
59369,2
59370,10
59371,15
59372,18
59373,8
59374,7
59375,8
59376,14
59377,7
59378,5
59379,13
59380,12
59381,8
59382,4
59383,4
59384,15
59385,12
59386,12
59387,8
59388,4
59389,12
59390,5
59391,19
59392,14
59393,3
59394,9
59395,12
59396,4
59397,9
59398,9
59399,7
59400,16
59401,12
59402,14
59403,8
59404,13
59405,5
59406,10
59407,5
59408,19
59409,12
59410,8
59411,15
59412,17
59413,18
59414,8
59415,3
59416,9
59417,13
59418,7
59419,9
59420,4
59421,9
59422,3
59423,6
59424,10
59425,14
59426,4
59427,8
59428,9
59429,13
59430,16
59431,6
59432,10
59433,13
59434,6
59435,10
59436,4
59437,1
59438,12
59439,13
59440,11
59441,19
59442,10
59443,15
59444,12
59445,10
59446,19
59447,9
59448,9
59449,18
59450,19
59451,8
59452,13
59453,6
59454,6
59455,13
59456,8
59457,19
59458,17
59459,3
59460,13
59461,13
59462,17
59463,10
59464,18
59465,8
59466,3
59467,2
59468,14
59469,15
59470,9
59471,8
59472,3
59473,18
59474,9
59475,18
59476,12
59477,17
59478,6
59479,1
59480,10
59481,6
59482,11
59483,7
59484,15
59485,10
59486,9
59487,18
59488,8
59489,12
59490,17
59491,18
59492,18
59493,13
59494,19
59495,13
59496,14
59497,15
59498,4
59499,8
59500,6
59501,9
59502,9
59503,13
59504,15
59505,1
59506,3
59507,9
59508,10
59509,13
59510,12
59511,10
59512,13
59513,3
59514,18
59515,15
59516,14
59517,14
59518,9
59519,14
59520,18
59521,12
59522,8
59523,18
59524,3
59525,2
59526,2
59527,6
59528,13
59529,15
59530,9
59531,19
59532,19
59533,19
59534,3
59535,8
59536,10
59537,9
59538,13
59539,15
59540,13
59541,5
59542,8
59543,10
59544,4
59545,3
59546,15
59547,12
59548,5
59549,15
59550,6
59551,3
59552,15
59553,16
59554,4
59555,19
59556,10
59557,3
59558,12
59559,6
59560,13
59561,15
59562,5
59563,9
59564,10
59565,1
59566,6
59567,13
59568,18
59569,9
59570,13
59571,18
59572,9
59573,8
59574,12
59575,16
59576,2
59577,1
59578,15
59579,13
59580,3
59581,15
59582,3
59583,3
59584,3
59585,8
59586,15
59587,13
59588,4
59589,10
59590,19
59591,19
59592,14
59593,10
59594,3
59595,14
59596,1
59597,4
59598,15
59599,8
59600,18
59601,9
59602,6
59603,10
59604,3
59605,17
59606,15
59607,9
59608,12
59609,8
59610,12
59611,9
59612,6
59613,8
59614,11
59615,12
59616,17
59617,13
59618,10
59619,14
59620,3
59621,18
59622,10
59623,13
59624,15
59625,14
59626,10
59627,12
59628,11
59629,17
59630,18
59631,11
59632,13
59633,17
59634,1
59635,18
59636,12
59637,14
59638,13
59639,12
59640,13
59641,6
59642,8
59643,9
59644,6
59645,16
59646,14
59647,6
59648,9
59649,19
59650,4
59651,16
59652,8
59653,15
59654,17
59655,6
59656,19
59657,3
59658,10
59659,12
59660,8
59661,7
59662,13
59663,3
59664,18
59665,15
59666,4
59667,3
59668,8
59669,19
59670,9
59671,14
59672,4
59673,8
59674,6
59675,17
59676,8
59677,12
59678,4
59679,2
59680,12
59681,12
59682,8
59683,15
59684,5
59685,19
59686,9
59687,16
59688,10
59689,8
59690,13
59691,6
59692,3
59693,6
59694,13
59695,14
59696,8
59697,14
59698,8
59699,13
59700,3
59701,5
59702,2
59703,8
59704,2
59705,11
59706,12
59707,11
59708,15
59709,8
59710,17
59711,18
59712,8
59713,17
59714,15
59715,10
59716,15
59717,6
59718,3
59719,10
59720,15
59721,14
59722,11
59723,19
59724,9
59725,15
59726,15
59727,6
59728,15
59729,12
59730,15
59731,12
59732,13
59733,12
59734,14
59735,18
59736,8
59737,14
59738,8
59739,6
59740,18
59741,3
59742,10
59743,10
59744,17
59745,4
59746,7
59747,17
59748,9
59749,17
59750,4
59751,12
59752,7
59753,6
59754,8
59755,18
59756,10
59757,6
59758,12
59759,4
59760,6
59761,6
59762,19
59763,5
59764,9
59765,5
59766,19
59767,18
59768,15
59769,9
59770,14
59771,6
59772,14
59773,14
59774,8
59775,5
59776,12
59777,1
59778,3
59779,19
59780,9
59781,9
59782,3
59783,13
59784,9
59785,18
59786,14
59787,10
59788,2
59789,3
59790,14
59791,15
59792,8
59793,6
59794,19
59795,3
59796,6
59797,18
59798,18
59799,9
59800,8
59801,9
59802,6
59803,15
59804,13
59805,12
59806,14
59807,1
59808,14
59809,18
59810,12
59811,19
59812,8
59813,1
59814,6
59815,1
59816,14
59817,8
59818,13
59819,10
59820,14
59821,8
59822,3
59823,17
59824,8
59825,8
59826,9
59827,3
59828,5
59829,15
59830,19
59831,8
59832,9
59833,5
59834,7
59835,14
59836,9
59837,14
59838,13
59839,3
59840,8
59841,14
59842,19
59843,14
59844,10
59845,10
59846,8
59847,5
59848,13
59849,8
59850,18
59851,10
59852,1
59853,8
59854,8
59855,9
59856,3
59857,15
59858,8
59859,8
59860,18
59861,13
59862,16
59863,18
59864,12
59865,4
59866,13
59867,18
59868,17
59869,10
59870,9
59871,6
59872,10
59873,7
59874,6
59875,15
59876,1
59877,10
59878,6
59879,8
59880,2
59881,19
59882,3
59883,14
59884,9
59885,17
59886,11
59887,5
59888,14
59889,17
59890,12
59891,13
59892,17
59893,9
59894,1
59895,15
59896,3
59897,7
59898,17
59899,18
59900,6
59901,18
59902,8
59903,13
59904,13
59905,14
59906,15
59907,19
59908,10
59909,13
59910,15
59911,11
59912,12
59913,13
59914,8
59915,15
59916,19
59917,1
59918,14
59919,13
59920,9
59921,6
59922,15
59923,11
59924,19
59925,9
59926,6
59927,2
59928,9
59929,13
59930,10
59931,9
59932,18
59933,17
59934,16
59935,9
59936,1
59937,15
59938,9
59939,7
59940,18
59941,13
59942,18
59943,9
59944,4
59945,16
59946,13
59947,7
59948,17
59949,4
59950,19
59951,9
59952,15
59953,12
59954,15
59955,13
59956,19
59957,10
59958,15
59959,6
59960,6
59961,8
59962,4
59963,3
59964,18
59965,13
59966,15
59967,19
59968,13
59969,12
59970,13
59971,1
59972,15
59973,8
59974,5
59975,3
59976,15
59977,12
59978,6
59979,18
59980,16
59981,3
59982,7
59983,9
59984,7
59985,18
59986,17
59987,8
59988,18
59989,14
59990,9
59991,15
59992,14
59993,13
59994,12
59995,6
59996,11
59997,8
59998,9
59999,10
60000,9
60001,12
60002,9
60003,13
60004,3
60005,18
60006,6
60007,4
60008,5
60009,14
60010,3
60011,8
60012,9
60013,15
60014,15
60015,7
60016,14
60017,8
60018,14
60019,15
60020,3
60021,4
60022,4
60023,10
60024,19
60025,19
60026,14
60027,14
60028,2
60029,14
60030,7
60031,13
60032,19
60033,6
60034,8
60035,3
60036,12
60037,1
60038,13
60039,17
60040,13
60041,7
60042,7
60043,7
60044,14
60045,12
60046,15
60047,9
60048,19
60049,3
60050,3
60051,18
60052,6
60053,11
60054,6
60055,18
60056,7
60057,16
60058,3
60059,3
60060,7
60061,8
60062,5
60063,12
60064,19
60065,14
60066,14
60067,14
60068,13
60069,12
60070,6
60071,6
60072,9
60073,15
60074,17
60075,13
60076,11
60077,8
60078,1
60079,2
60080,13
60081,18
60082,3
60083,3
60084,14
60085,6
60086,10
60087,13
60088,15
60089,18
60090,13
60091,4
60092,3
60093,4
60094,11
60095,19
60096,13
60097,3
60098,2
60099,5
60100,17
60101,3
60102,17
60103,1
60104,4
60105,9
60106,6
60107,11
60108,19
60109,12
60110,14
60111,15
60112,13
60113,3
60114,14
60115,8
60116,6
60117,1
60118,18
60119,7
60120,17
60121,12
60122,6
60123,8
60124,12
60125,12
60126,8
60127,10
60128,8
60129,12
60130,13
60131,2
60132,16
60133,7
60134,18
60135,5
60136,12
60137,9
60138,15
60139,18
60140,15
60141,17
60142,1
60143,10
60144,9
60145,18
60146,15
60147,3
60148,18
60149,18
60150,2
60151,12
60152,9
60153,17
60154,19
60155,1
60156,4
60157,10
60158,15
60159,16
60160,19
60161,13
60162,13
60163,3
60164,15
60165,14
60166,9
60167,8
60168,8
60169,18
60170,13
60171,14
60172,10
60173,9
60174,18
60175,12
60176,3
60177,16
60178,19
60179,12
60180,14
60181,1
60182,14
60183,18
60184,8
60185,15
60186,12
60187,12
60188,13
60189,15
60190,14
60191,13
60192,13
60193,18
60194,7
60195,14
60196,13
60197,14
60198,6
60199,18
60200,12
60201,12
60202,4
60203,9
60204,15
60205,18
60206,9
60207,15
60208,12
60209,9
60210,19
60211,3
60212,6
60213,9
60214,8
60215,2
60216,13
60217,18
60218,9
60219,8
60220,18
60221,8
60222,3
60223,10
60224,8
60225,4
60226,3
60227,18
60228,14
60229,11
60230,5
60231,19
60232,3
60233,17
60234,15
60235,9
60236,12
60237,9
60238,2
60239,1
60240,13
60241,14
60242,12
60243,5
60244,14
60245,16
60246,3
60247,16
60248,6
60249,19
60250,18
60251,6
60252,14
60253,8
60254,3
60255,13
60256,8
60257,3
60258,19
60259,1
60260,3
60261,19
60262,3
60263,4
60264,1
60265,15
60266,8
60267,8
60268,2
60269,8
60270,6
60271,13
60272,14
60273,8
60274,6
60275,10
60276,5
60277,14
60278,8
60279,13
60280,3
60281,18
60282,8
60283,12
60284,14
60285,17
60286,5
60287,18
60288,10
60289,4
60290,9
60291,10
60292,18
60293,17
60294,3
60295,14
60296,2
60297,8
60298,17
60299,6
60300,7
60301,11
60302,10
60303,1
60304,1
60305,2
60306,15
60307,13
60308,1
60309,3
60310,9
60311,8
60312,9
60313,13
60314,13
60315,8
60316,12
60317,19
60318,6
60319,8
60320,3
60321,8
60322,12
60323,10
60324,4
60325,9
60326,18
60327,14
60328,9
60329,16
60330,15
60331,8
60332,11
60333,11
60334,13
60335,17
60336,13
60337,6
60338,12
60339,10
60340,15
60341,6
60342,14
60343,17
60344,9
60345,18
60346,1
60347,14
60348,6
60349,17
60350,3
60351,18
60352,19
60353,4
60354,19
60355,8
60356,13
60357,18
60358,16
60359,2
60360,13
60361,4
60362,8
60363,2
60364,13
60365,3
60366,17
60367,9
60368,10
60369,3
60370,8
60371,7
60372,4
60373,6
60374,8
60375,14
60376,1
60377,9
60378,10
60379,12
60380,6
60381,6
60382,13
60383,6
60384,12
60385,15
60386,9
60387,18
60388,6
60389,12
60390,4
60391,17
60392,9
60393,8
60394,16
60395,2
60396,3
60397,10
60398,2
60399,10
60400,7
60401,6
60402,9
60403,7
60404,19
60405,8
60406,10
60407,16
60408,6
60409,8
60410,8
60411,18
60412,9
60413,6
60414,3
60415,7
60416,4
60417,11
60418,3
60419,3
60420,3
60421,15
60422,12
60423,18
60424,4
60425,8
60426,5
60427,17
60428,6
60429,8
60430,13
60431,10
60432,18
60433,8
60434,1
60435,14
60436,6
60437,14
60438,9
60439,9
60440,13
60441,7
60442,9
60443,10
60444,17
60445,10
60446,8
60447,8
60448,9
60449,18
60450,14
60451,19
60452,3
60453,18
60454,3
60455,6
60456,19
60457,8
60458,8
60459,7
60460,12
60461,5
60462,14
60463,14
60464,19
60465,16
60466,10
60467,19
60468,9
60469,1
60470,13
60471,15
60472,10
60473,17
60474,7
60475,11
60476,3
60477,13
60478,15
60479,19
60480,8
60481,6
60482,15
60483,13
60484,1
60485,16
60486,10
60487,1
60488,15
60489,10
60490,13
60491,3
60492,6
60493,1
60494,1
60495,9
60496,6
60497,10
60498,18
60499,7
60500,9
60501,12
60502,7
60503,13
60504,12
60505,4
60506,1
60507,10
60508,13
60509,13
60510,14
60511,15
60512,9
60513,12
60514,10
60515,15
60516,10
60517,15
60518,9
60519,9
60520,17
60521,17
60522,6
60523,3
60524,15
60525,10
60526,12
60527,14
60528,11
60529,6
60530,1
60531,8
60532,18
60533,6
60534,1
60535,8
60536,8
60537,11
60538,9
60539,8
60540,4
60541,5
60542,13
60543,18
60544,4
60545,7
60546,3
60547,17
60548,5
60549,19
60550,10
60551,14
60552,6
60553,17
60554,3
60555,14
60556,3
60557,17
60558,5
60559,16
60560,3
60561,6
60562,15
60563,19
60564,15
60565,9
60566,1
60567,3
60568,17
60569,15
60570,12
60571,18
60572,19
60573,13
60574,13
60575,9
60576,10
60577,3
60578,14
60579,1
60580,15
60581,2
60582,12
60583,14
60584,6
60585,12
60586,14
60587,3
60588,19
60589,13
60590,19
60591,1
60592,12
60593,6
60594,1
60595,16
60596,10
60597,1
60598,18
60599,2
60600,6
60601,13
60602,7
60603,5
60604,9
60605,6
60606,13
60607,10
60608,8
60609,17
60610,9
60611,14
60612,2
60613,18
60614,15
60615,10
60616,14
60617,6
60618,14
60619,1
60620,18
60621,14
60622,17
60623,13
60624,6
60625,3
60626,8
60627,10
60628,10
60629,12
60630,5
60631,9
60632,15
60633,13
60634,12
60635,13
60636,12
60637,19
60638,15
60639,3
60640,19
60641,6
60642,6
60643,3
60644,9
60645,17
60646,3
60647,15
60648,18
60649,19
60650,14
60651,18
60652,9
60653,19
60654,9
60655,13
60656,1
60657,17
60658,14
60659,5
60660,8
60661,18
60662,5
60663,4
60664,14
60665,10
60666,15
60667,13
60668,5
60669,3
60670,14
60671,16
60672,8
60673,3
60674,6
60675,17
60676,11
60677,6
60678,13
60679,18
60680,10
60681,15
60682,13
60683,6
60684,13
60685,9
60686,18
60687,9
60688,4
60689,16
60690,10
60691,4
60692,12
60693,10
60694,13
60695,7
60696,15
60697,3
60698,16
60699,4
60700,7
60701,10
60702,6
60703,12
60704,6
60705,14
60706,18
60707,1
60708,18
60709,12
60710,13
60711,8
60712,3
60713,19
60714,5
60715,8
60716,18
60717,16
60718,6
60719,2
60720,15
60721,9
60722,15
60723,18
60724,14
60725,19
60726,3
60727,9
60728,13
60729,8
60730,9
60731,8
60732,6
60733,4
60734,19
60735,8
60736,10
60737,10
60738,7
60739,17
60740,5
60741,1
60742,15
60743,12
60744,13
60745,9
60746,10
60747,12
60748,5
60749,14
60750,12
60751,8
60752,15
60753,14
60754,1
60755,8
60756,13
60757,9
60758,12
60759,6
60760,2
60761,18
60762,19
60763,17
60764,17
60765,13
60766,18
60767,12
60768,9
60769,15
60770,12
60771,17
60772,17
60773,12
60774,6
60775,12
60776,17
60777,12
60778,6
60779,14
60780,14
60781,12
60782,10
60783,9
60784,17
60785,10
60786,10
60787,10
60788,9
60789,4
60790,18
60791,5
60792,13
60793,13
60794,3
60795,1
60796,9
60797,8
60798,18
60799,9
60800,1
60801,10
60802,19
60803,12
60804,3
60805,17
60806,9
60807,13
60808,7
60809,10
60810,16
60811,6
60812,6
60813,1
60814,4
60815,6
60816,11
60817,13
60818,19
60819,2
60820,13
60821,14
60822,3
60823,5
60824,19
60825,13
60826,13
60827,11
60828,13
60829,8
60830,18
60831,18
60832,9
60833,12
60834,3
60835,17
60836,13
60837,8
60838,15
60839,9
60840,1
60841,9
60842,7
60843,10
60844,9
60845,19
60846,7
60847,15
60848,15
60849,11
60850,2
60851,4
60852,14
60853,19
60854,10
60855,6
60856,13
60857,17
60858,6
60859,13
60860,13
60861,11
60862,14
60863,8
60864,3
60865,1
60866,10
60867,8
60868,4
60869,12
60870,14
60871,8
60872,2
60873,14
60874,10
60875,6
60876,13
60877,12
60878,3
60879,5
60880,4
60881,11
60882,19
60883,8
60884,6
60885,14
60886,15
60887,15
60888,4
60889,10
60890,18
60891,9
60892,19
60893,17
60894,5
60895,3
60896,10
60897,1
60898,9
60899,18
60900,8
60901,1
60902,13
60903,5
60904,9
60905,15
60906,18
60907,18
60908,14
60909,7
60910,10
60911,19
60912,12
60913,13
60914,3
60915,3
60916,2
60917,7
60918,5
60919,13
60920,9
60921,4
60922,3
60923,4
60924,6
60925,13
60926,13
60927,9
60928,8
60929,3
60930,15
60931,8
60932,10
60933,4
60934,8
60935,13
60936,14
60937,6
60938,1
60939,3
60940,1
60941,9
60942,18
60943,3
60944,19
60945,17
60946,18
60947,18
60948,13
60949,19
60950,8
60951,6
60952,4
60953,6
60954,3
60955,19
60956,8
60957,13
60958,15
60959,9
60960,15
60961,18
60962,4
60963,12
60964,13
60965,13
60966,14
60967,15
60968,13
60969,13
60970,15
60971,19
60972,18
60973,9
60974,15
60975,18
60976,1
60977,8
60978,3
60979,3
60980,19
60981,9
60982,11
60983,3
60984,15
60985,8
60986,3
60987,10
60988,13
60989,6
60990,17
60991,3
60992,3
60993,12
60994,17
60995,8
60996,13
60997,15
60998,1
60999,13
61000,19
61001,1
61002,1
61003,18
61004,12
61005,3
61006,5
61007,16
61008,10
61009,13
61010,8
61011,8
61012,15
61013,18
61014,10
61015,6
61016,3
61017,10
61018,1
61019,6
61020,1
61021,15
61022,14
61023,14
61024,19
61025,1
61026,4
61027,4
61028,11
61029,18
61030,6
61031,6
61032,3
61033,13
61034,1
61035,2
61036,15
61037,7
61038,17
61039,5
61040,8
61041,14
61042,5
61043,17
61044,16
61045,19
61046,6
61047,6
61048,1
61049,8
61050,4
61051,10
61052,2
61053,3
61054,18
61055,10
61056,18
61057,8
61058,3
61059,14
61060,15
61061,9
61062,13
61063,15
61064,3
61065,18
61066,15
61067,6
61068,12
61069,9
61070,18
61071,15
61072,18
61073,10
61074,13
61075,19
61076,13
61077,10
61078,11
61079,18
61080,19
61081,4
61082,9
61083,12
61084,19
61085,6
61086,6
61087,3
61088,10
61089,13
61090,13
61091,3
61092,16
61093,1
61094,13
61095,6
61096,9
61097,9
61098,15
61099,9
61100,8
61101,19
61102,11
61103,12
61104,18
61105,19
61106,18
61107,3
61108,6
61109,15
61110,7
61111,15
61112,10
61113,13
61114,9
61115,13
61116,8
61117,9
61118,13
61119,8
61120,13
61121,15
61122,4
61123,17
61124,19
61125,13
61126,6
61127,5
61128,17
61129,9
61130,8
61131,14
61132,14
61133,14
61134,6
61135,3
61136,6
61137,13
61138,15
61139,3
61140,12
61141,19
61142,13
61143,6
61144,8
61145,9
61146,11
61147,12
61148,8
61149,7
61150,6
61151,18
61152,9
61153,14
61154,7
61155,3
61156,6
61157,8
61158,13
61159,15
61160,11
61161,12
61162,8
61163,19
61164,3
61165,3
61166,14
61167,19
61168,13
61169,13
61170,15
61171,13
61172,14
61173,4
61174,6
61175,4
61176,15
61177,17
61178,13
61179,4
61180,15
61181,6
61182,9
61183,8
61184,14
61185,14
61186,10
61187,1
61188,8
61189,8
61190,18
61191,18
61192,19
61193,6
61194,4
61195,4
61196,11
61197,9
61198,18
61199,1
61200,10
61201,10
61202,8
61203,13
61204,18
61205,15
61206,17
61207,10
61208,18
61209,12
61210,18
61211,6
61212,7
61213,3
61214,8
61215,13
61216,15
61217,13
61218,17
61219,16
61220,15
61221,15
61222,18
61223,15
61224,3
61225,12
61226,9
61227,14
61228,3
61229,19
61230,14
61231,1
61232,18
61233,18
61234,17
61235,13
61236,15
61237,14
61238,17
61239,18
61240,13
61241,14
61242,13
61243,14
61244,10
61245,18
61246,3
61247,17
61248,10
61249,6
61250,6
61251,9
61252,4
61253,17
61254,13
61255,13
61256,5
61257,6
61258,9
61259,4
61260,11
61261,10
61262,8
61263,13
61264,18
61265,15
61266,19
61267,13
61268,3
61269,14
61270,9
61271,3
61272,15
61273,12
61274,19
61275,4
61276,16
61277,10
61278,2
61279,1
61280,14
61281,3
61282,12
61283,14
61284,15
61285,11
61286,8
61287,19
61288,13
61289,10
61290,18
61291,1
61292,19
61293,8
61294,10
61295,6
61296,8
61297,13
61298,12
61299,16
61300,16
61301,1
61302,8
61303,11
61304,14
61305,14
61306,3
61307,15
61308,17
61309,12
61310,15
61311,3
61312,13
61313,3
61314,9
61315,4
61316,10
61317,11
61318,10
61319,8
61320,14
61321,2
61322,4
61323,19
61324,13
61325,10
61326,3
61327,13
61328,13
61329,15
61330,11
61331,3
61332,16
61333,18
61334,14
61335,9
61336,18
61337,9
61338,11
61339,14
61340,18
61341,12
61342,19
61343,15
61344,7
61345,1
61346,6
61347,18
61348,15
61349,15
61350,13
61351,12
61352,3
61353,2
61354,13
61355,8
61356,4
61357,6
61358,9
61359,7
61360,10
61361,15
61362,6
61363,11
61364,6
61365,6
61366,13
61367,9
61368,8
61369,8
61370,12
61371,10
61372,6
61373,9
61374,17
61375,14
61376,5
61377,18
61378,3
61379,4
61380,6
61381,8
61382,9
61383,18
61384,1
61385,14
61386,19
61387,17
61388,19
61389,6
61390,13
61391,1
61392,3
61393,10
61394,18
61395,6
61396,13
61397,5
61398,3
61399,3
61400,17
61401,12
61402,18
61403,8
61404,1
61405,4
61406,12
61407,9
61408,10
61409,1
61410,10
61411,6
61412,10
61413,16
61414,12
61415,18
61416,6
61417,17
61418,4
61419,14
61420,17
61421,7
61422,6
61423,17
61424,3
61425,4
61426,19
61427,4
61428,7
61429,19
61430,6
61431,9
61432,12
61433,5
61434,15
61435,4
61436,19
61437,3
61438,8
61439,12
61440,11
61441,9
61442,17
61443,6
61444,11
61445,3
61446,14
61447,17
61448,8
61449,10
61450,4
61451,15
61452,15
61453,19
61454,12
61455,10
61456,8
61457,2
61458,14
61459,4
61460,18
61461,6
61462,17
61463,6
61464,14
61465,18
61466,15
61467,16
61468,6
61469,15
61470,9
61471,11
61472,19
61473,12
61474,13
61475,8
61476,6
61477,15
61478,8
61479,13
61480,8
61481,14
61482,7
61483,10
61484,13
61485,8
61486,3
61487,9
61488,6
61489,18
61490,6
61491,13
61492,7
61493,8
61494,6
61495,15
61496,3
61497,8
61498,9
61499,6
61500,15
61501,16
61502,10
61503,13
61504,14
61505,8
61506,8
61507,16
61508,14
61509,11
61510,3
61511,8
61512,6
61513,9
61514,3
61515,15
61516,9
61517,6
61518,3
61519,10
61520,12
61521,1
61522,17
61523,13
61524,1
61525,9
61526,6
61527,15
61528,15
61529,13
61530,15
61531,19
61532,10
61533,4
61534,13
61535,4
61536,3
61537,10
61538,15
61539,4
61540,15
61541,9
61542,6
61543,9
61544,3
61545,12
61546,12
61547,17
61548,15
61549,17
61550,3
61551,15
61552,15
61553,9
61554,12
61555,1
61556,13
61557,10
61558,13
61559,5
61560,9
61561,17
61562,12
61563,17
61564,13
61565,5
61566,18
61567,10
61568,7
61569,2
61570,8
61571,9
61572,12
61573,12
61574,9
61575,1
61576,6
61577,13
61578,19
61579,4
61580,3
61581,3
61582,13
61583,17
61584,13
61585,6
61586,15
61587,4
61588,13
61589,4
61590,10
61591,2
61592,6
61593,3
61594,18
61595,6
61596,10
61597,15
61598,10
61599,2
61600,19
61601,6
61602,8
61603,19
61604,10
61605,13
61606,6
61607,14
61608,4
61609,19
61610,11
61611,12
61612,6
61613,9
61614,17
61615,1
